RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
661302,2015438091,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/18/2015,12/13/2015,12/18/2015,21XX BLOCK OF MONTVALE PL W,Q,Q1,5600.3035,-122.401023865,47.63791275,"(47.63791275, -122.401023865)"
660639,2015441062,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/21/2015,12/19/2015,12/19/2015,9XX BLOCK OF NW 45 ST,B,B2,4700.2075,-122.369689941,47.661468506,"(47.661468506, -122.369689941)"
661722,2015435821,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/16/2015,12/16/2015,,3XX BLOCK OF W OLYMPIC PL,Q,Q3,7000.6011,-122.361915588,47.626735687,"(47.626735687, -122.361915588)"
661780,2015435831,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/16/2015,12/16/2015,12/16/2015,5XX BLOCK OF OLIVE WY,M,M2,8200.1003,-122.336837769,47.612895966,"(47.612895966, -122.336837769)"
661452,2015435211,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/16/2015,12/16/2015,12/16/2015,19XX BLOCK OF PIKE PL,M,M1,8002.1008,-122.342819214,47.610019684,"(47.610019684, -122.342819214)"
661511,2015436800,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/17/2015,12/16/2015,12/17/2015,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.334815979,47.612369537,"(47.612369537, -122.334815979)"
661523,2015436378,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/17/2015,12/07/2015,12/17/2015,36XX BLOCK OF MERIDIAN AV N,B,B3,5400.2035,-122.333877563,47.651229858,"(47.651229858, -122.333877563)"
661603,2015908481,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/17/2015,12/16/2015,12/17/2015,29XX BLOCK OF 4 AV S,O,O2,9300.3019,-122.329055786,47.576648712,"(47.576648712, -122.329055786)"
661626,2015433884,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/15/2015,12/11/2015,12/12/2015,8XX BLOCK OF 15 AV,G,G2,8700.1007,-122.312835693,47.609794617,"(47.609794617, -122.312835693)"
661667,2015908455,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/16/2015,11/27/2015,11/28/2015,22 AV NW / NW 70 ST,J,J2,3300.5006,-122.384300232,47.679512024,"(47.679512024, -122.384300232)"
662248,2015908570,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/14/2015,12/12/2015,12/13/2015,97XX BLOCK OF 2 AV NW,J,J1,1702.1005,-122.359428406,47.700572968,"(47.700572968, -122.359428406)"
662438,2015908308,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/13/2015,12/12/2015,12/12/2015,23XX BLOCK OF S JUDKINS ST,G,G3,8900.4015,-122.301895142,47.591892242,"(47.591892242, -122.301895142)"
662516,2015429677,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/11/2015,12/11/2015,,STONE WY N / N 42 ST,B,B3,5000.2013,-122.342315674,47.65801239,"(47.65801239, -122.342315674)"
662565,2015429667,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/11/2015,12/11/2015,12/11/2015,19XX BLOCK OF 1 AV S,O,O1,9300.3018,-122.334197998,47.585041046,"(47.585041046, -122.334197998)"
662586,2015430040,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/12/2015,12/11/2015,,130XX BLOCK OF LINDEN AV N,N,N2,401.1009,-122.347930908,47.725040436,"(47.725040436, -122.347930908)"
662587,2015430699,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/12/2015,12/12/2015,,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085205,47.602413177,"(47.602413177, -122.331085205)"
662630,2015908292,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/12/2015,12/11/2015,12/11/2015,6XX BLOCK OF NW 85 ST,J,J2,2900.1003,-122.364654541,47.690647125,"(47.690647125, -122.364654541)"
662771,2015428067,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/10/2015,12/10/2015,12/10/2015,14XX BLOCK OF NW LEARY WY,B,B1,4700.2042,-122.374855042,47.663661957,"(47.663661957, -122.374855042)"
662861,2015427290,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/09/2015,12/09/2015,,45XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.2010,-122.313117981,47.662181854,"(47.662181854, -122.313117981)"
662875,2015426725,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/09/2015,11/09/2015,12/08/2015,41XX BLOCK OF WHITMAN AV N,B,B3,5000.2010,-122.345947266,47.657196045,"(47.657196045, -122.345947266)"
663047,2015908236,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/09/2015,12/03/2015,12/09/2015,7XX BLOCK OF N 105 ST,N,N3,1300.2006,-122.349395752,47.705066681,"(47.705066681, -122.349395752)"
663048,2015908234,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/09/2015,12/07/2015,12/09/2015,1XX BLOCK OF NW 103 ST,N,N1,1400.3011,-122.359512329,47.703659058,"(47.703659058, -122.359512329)"
663221,2015908193,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/08/2015,12/07/2015,12/08/2015,85XX BLOCK OF 20 AV NE,U,U1,2100.3008,-122.306861877,47.690769196,"(47.690769196, -122.306861877)"
663424,2015908173,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/07/2015,12/04/2015,12/07/2015,70XX BLOCK OF 25 AV NW,J,J2,3100.3016,-122.388687134,47.680400848,"(47.680400848, -122.388687134)"
663425,2015908145,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/07/2015,12/05/2015,12/05/2015,9XX BLOCK OF 4 AV,K,K1,8100.2030,-122.332580566,47.605731964,"(47.605731964, -122.332580566)"
663494,2015423354,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/06/2015,12/05/2015,12/06/2015,48XX BLOCK OF WOODLAWN AV N,B,B3,5000.1017,-122.339134216,47.663936615,"(47.663936615, -122.339134216)"
663656,2015422223,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2015,12/05/2015,12/05/2015,20XX BLOCK OF S CHARLES ST,G,G3,9000.1015,-122.305541992,47.594493866,"(47.594493866, -122.305541992)"
663692,2015422522,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2015,12/05/2015,12/05/2015,31XX BLOCK OF E CHERRY ST,G,G2,7800.2029,-122.292053223,47.607967377,"(47.607967377, -122.292053223)"
663788,2015422511,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2015,12/05/2015,,6XX BLOCK OF NW 80 ST,J,J2,2900.1019,-122.36466217,47.686935425,"(47.686935425, -122.36466217)"
663816,2015419707,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/03/2015,12/02/2015,12/02/2015,4 AV / STEWART ST,M,M2,8100.2003,-122.338737488,47.612293243,"(47.612293243, -122.338737488)"
663819,2015420646,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/03/2015,12/03/2015,,43XX BLOCK OF S HOLLY ST,S,S2,11101.4021,-122.278930664,47.542446136,"(47.542446136, -122.278930664)"
664171,2015419054,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/02/2015,12/02/2015,,3XX BLOCK OF HARRISON ST,Q,Q3,7100.2001,-122.350852966,47.622085571,"(47.622085571, -122.350852966)"
664542,2015416094,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/30/2015,11/15/2015,11/22/2015,64XX BLOCK OF 22 AV NW,B,B1,3300.4003,-122.384742737,47.675628662,"(47.675628662, -122.384742737)"
664544,2015416423,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/30/2015,11/29/2015,,6XX BLOCK OF BROADWAY,E,E3,8500.2006,-122.320755005,47.607646942,"(47.607646942, -122.320755005)"
664580,2015907971,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/01/2015,11/30/2015,12/01/2015,21XX BLOCK OF DEXTER AV N,D,D2,6000.1013,-122.343864441,47.638576508,"(47.638576508, -122.343864441)"
664581,2015907976,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/01/2015,11/30/2015,12/01/2015,57XX BLOCK OF 24 AV NW,B,B1,4700.4005,-122.387588501,47.6705513,"(47.6705513, -122.387588501)"
664886,2015414469,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/28/2015,11/28/2015,,9XX BLOCK OF N 74 ST,J,J3,2800.2007,-122.345672607,47.682567596,"(47.682567596, -122.345672607)"
664951,2015415343,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015,11/29/2015,11/29/2015,1 AV S / S KING ST,K,K2,9300.2008,-122.334197998,47.59828949,"(47.59828949, -122.334197998)"
664977,2015907897,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015,11/28/2015,11/28/2015,62XX BLOCK OF 23 AV NE,U,U1,4301.3009,-122.302749634,47.674415588,"(47.674415588, -122.302749634)"
664978,2015907909,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015,11/26/2015,11/29/2015,45XX BLOCK OF 19 AV NE,U,U1,5301.1008,-122.307228088,47.662155151,"(47.662155151, -122.307228088)"
664986,2015907902,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015,11/25/2015,11/29/2015,56XX BLOCK OF 15 AV NE,U,U1,4400.1020,-122.311889648,47.670082092,"(47.670082092, -122.311889648)"
664989,2015908081,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015,11/20/2015,11/27/2015,1XX BLOCK OF N 81 ST,J,J2,2900.1015,-122.356636047,47.687664032,"(47.687664032, -122.356636047)"
664732,2015907998,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/30/2015,11/25/2015,11/29/2015,19XX BLOCK OF N NORTHGATE WY,N,N3,600.4015,-122.335090637,47.70816803,"(47.70816803, -122.335090637)"
664734,2015907942,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/30/2015,11/27/2015,11/27/2015,88XX BLOCK OF NESBIT AV N,N,N3,1800.2002,-122.343475342,47.693275452,"(47.693275452, -122.343475342)"
665132,2015413767,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/27/2015,11/27/2015,11/27/2015,4XX BLOCK OF BROADWAY E,E,E1,7401.2004,-122.320915222,47.622558594,"(47.622558594, -122.320915222)"
665166,2015907992,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/28/2015,11/25/2015,11/25/2015,5XX BLOCK OF E PIKE ST,E,E3,8400.1004,-122.324989319,47.614089966,"(47.614089966, -122.324989319)"
665169,2015907893,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/28/2015,11/28/2015,11/28/2015,16XX BLOCK OF 6 AV,M,M2,8200.1003,-122.335830688,47.612632751,"(47.612632751, -122.335830688)"
665181,201677098,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/04/2016,03/04/2016,03/04/2016,61XX BLOCK OF NE RADFORD DR,U,U3,4100.1002,-122.261421204,47.674934387,"(47.674934387, -122.261421204)"
665325,2015412694,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/26/2015,11/26/2015,,47XX BLOCK OF BROOKLYN AV NE,U,U2,5301.2002,-122.314224243,47.66400528,"(47.66400528, -122.314224243)"
665326,2015412002,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015,11/25/2015,,9XX BLOCK OF 15 AV,E,E2,8600.1005,-122.312820435,47.610961914,"(47.610961914, -122.312820435)"
665327,2015411798,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015,11/25/2015,11/25/2015,23XX BLOCK OF 3 AV,D,D1,8001.2003,-122.345443726,47.615089417,"(47.615089417, -122.345443726)"
665328,2015411767,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015,11/25/2015,,8XX BLOCK OF NW 50 ST,B,B2,4700.2033,-122.367401123,47.665039063,"(47.665039063, -122.367401123)"
665338,2015411389,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015,11/23/2015,11/24/2015,22XX BLOCK OF NW 62 ST,B,B1,3300.4007,-122.386161804,47.67383194,"(47.67383194, -122.386161804)"
665354,2015412706,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/26/2015,11/23/2015,11/26/2015,19XX BLOCK OF N NORTHGATE WY,N,N3,600.4015,-122.335090637,47.70816803,"(47.70816803, -122.335090637)"
667037,2015907540,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/16/2015,11/13/2015,11/16/2015,61XX BLOCK OF NE RADFORD DR,U,U3,4100.1001,-122.259925842,47.674125671,"(47.674125671, -122.259925842)"
667077,2015399171,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/15/2015,11/15/2015,,6 AV S / S WELLER ST,K,K3,9100.2003,-122.326370239,47.597515106,"(47.597515106, -122.326370239)"
667085,2015400919,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/16/2015,11/16/2015,,15XX BLOCK OF NW 52 ST,B,B1,4700.2006,-122.377555847,47.666435242,"(47.666435242, -122.377555847)"
667096,2015907542,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/16/2015,11/16/2015,11/16/2015,47XX BLOCK OF 7 AV NE,U,U2,5200.5001,-122.320709229,47.663604736,"(47.663604736, -122.320709229)"
667195,2015400094,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/16/2015,07/16/2015,,9XX BLOCK OF 12 AV,E,E2,8600.2008,-122.31678009,47.610977173,"(47.610977173, -122.31678009)"
667196,2015907537,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/16/2015,11/11/2015,11/11/2015,22XX BLOCK OF NW 60 ST,B,B1,4700.4001,-122.386161804,47.672370911,"(47.672370911, -122.386161804)"
667203,2015907799,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/16/2015,05/25/2015,05/25/2015,25XX BLOCK OF WESTLAKE AV N,D,D2,5400.2037,-122.344070435,47.643119812,"(47.643119812, -122.344070435)"
667346,2015399495,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/15/2015,11/15/2015,11/15/2015,132XX BLOCK OF AURORA AV N,N,N2,600.1016,-122.344993591,47.725036621,"(47.725036621, -122.344993591)"
667367,2015907516,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/14/2015,11/10/2015,11/14/2015,62XX BLOCK OF NE RADFORD DR,U,U3,4100.1001,-122.259925842,47.674125671,"(47.674125671, -122.259925842)"
667379,2015396680,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/13/2015,11/11/2015,11/11/2015,87XX BLOCK OF GREENWOOD AV N,J,J1,1701.2015,-122.355331421,47.693317413,"(47.693317413, -122.355331421)"
667486,2015396870,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/13/2015,11/10/2015,11/10/2015,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.323440552,47.604129791,"(47.604129791, -122.323440552)"
667487,2015396847,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/13/2015,11/11/2015,11/11/2015,61XX BLOCK OF LATONA AV NE,J,J3,3600.3015,-122.3254776,47.673217773,"(47.673217773, -122.3254776)"
667494,2015396866,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/13/2015,11/06/2015,11/08/2015,MINOR AV / STEWART ST,D,D3,7300.2008,-122.331863403,47.617607117,"(47.617607117, -122.331863403)"
673044,2015361398,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/15/2015,10/14/2015,10/14/2015,6XX BLOCK OF 7 AV S,K,K3,9100.1022,-122.323760986,47.597091675,"(47.597091675, -122.323760986)"
673045,2015361482,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/15/2015,10/15/2015,10/15/2015,14XX BLOCK OF N NORTHGATE WY,N,N3,1300.1007,-122.339981079,47.705043793,"(47.705043793, -122.339981079)"
673047,2015906674,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/15/2015,10/14/2015,10/15/2015,NE 62 ST / 15 AV NE,U,U1,4400.2007,-122.311920166,47.673976898,"(47.673976898, -122.311920166)"
673048,2015906677,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/15/2015,09/30/2015,09/30/2015,3XX BLOCK OF 10 AV,G,G1,8600.2017,-122.319412231,47.604782104,"(47.604782104, -122.319412231)"
673133,2015361126,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/15/2015,10/15/2015,,42XX BLOCK OF 9 AV NE,U,U2,5200.2001,-122.31879425,47.658485413,"(47.658485413, -122.31879425)"
673160,2015360022,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/14/2015,10/14/2015,,7XX BLOCK OF OLIVE WY,M,M2,7300.3029,-122.334617615,47.613826752,"(47.613826752, -122.334617615)"
673191,2015359491,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/14/2015,10/12/2015,10/13/2015,56XX BLOCK OF PARK RD NE,U,U1,4301.3013,-122.305450439,47.669872284,"(47.669872284, -122.305450439)"
673192,2015359878,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/14/2015,10/01/2015,10/01/2015,9XX BLOCK OF NW 45 ST,B,B2,4700.2075,-122.369689941,47.661468506,"(47.661468506, -122.369689941)"
673218,2015359931,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/14/2015,10/14/2015,10/14/2015,26XX BLOCK OF 30 AV W,Q,Q1,5700.3004,-122.395622253,47.643901825,"(47.643901825, -122.395622253)"
673255,2015359392,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/14/2015,10/13/2015,10/13/2015,45XX BLOCK OF 9 AV NE,U,U2,5200.5009,-122.318405151,47.662212372,"(47.662212372, -122.318405151)"
673256,2015360359,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/14/2015,10/14/2015,10/14/2015,10 AV E / E MERCER ST,C,C1,6500.3009,-122.319892883,47.624267578,"(47.624267578, -122.319892883)"
673375,2015906623,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/13/2015,10/12/2015,10/13/2015,14XX BLOCK OF E SPRUCE ST,G,G2,8600.3006,-122.313529968,47.603515625,"(47.603515625, -122.313529968)"
673566,2015358322,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/13/2015,10/12/2015,10/12/2015,14XX BLOCK OF NE 66 ST,U,U1,2600.3009,-122.312538147,47.676513672,"(47.676513672, -122.312538147)"
675955,2015341623,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/30/2015,09/29/2015,09/30/2015,11XX BLOCK OF PIKE ST,E,E3,8300.2009,-122.328361511,47.613697052,"(47.613697052, -122.328361511)"
675981,2015342569,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/30/2015,09/30/2015,,43XX BLOCK OF 7 AV NE,U,U2,5200.1000,-122.320831299,47.66003418,"(47.66003418, -122.320831299)"
676101,2015341921,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/30/2015,09/28/2015,09/28/2015,4XX BLOCK OF N 36 ST,B,B2,4900.3010,-122.352882385,47.651885986,"(47.651885986, -122.352882385)"
676160,2015906292,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/29/2015,09/28/2015,09/29/2015,58XX BLOCK OF PHINNEY AV N,B,B2,3500.3006,-122.354385376,47.671474457,"(47.671474457, -122.354385376)"
676193,201681160,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/07/2016,02/14/2016,02/26/2016,26XX BLOCK OF SW BARTON ST,F,F2,11402.3003,-122.36730957,47.521026611,"(47.521026611, -122.36730957)"
676200,2016901758,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/05/2016,02/29/2016,03/01/2016,90XX BLOCK OF 30 AV SW,F,F2,11500.2022,-122.371307373,47.521949768,"(47.521949768, -122.371307373)"
676241,2015341549,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/29/2015,09/29/2015,09/29/2015,20XX BLOCK OF 4 AV,M,M2,7200.1067,-122.340682983,47.613445282,"(47.613445282, -122.340682983)"
676319,2015340650,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/29/2015,09/20/2015,09/26/2015,32XX BLOCK OF NW 54 ST,B,B1,3200.4019,-122.398979187,47.667472839,"(47.667472839, -122.398979187)"
676341,201673746,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/01/2016,03/01/2016,03/01/2016,12XX BLOCK OF MADISON ST,E,E3,8400.2013,-122.323471069,47.610034943,"(47.610034943, -122.323471069)"
676374,2015340396,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/29/2015,09/28/2015,09/28/2015,12XX BLOCK OF EASTLAKE AV E,D,D3,6600.1022,-122.326644897,47.631340027,"(47.631340027, -122.326644897)"
676375,2015340792,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/29/2015,08/23/2015,08/23/2015,45XX BLOCK OF 7 AV NE,U,U2,5200.5005,-122.320724487,47.661563873,"(47.661563873, -122.320724487)"
676387,2015906312,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/29/2015,09/22/2015,09/23/2015,23XX BLOCK OF NE 117 ST,L,L1,700.4001,-122.303779602,47.713897705,"(47.713897705, -122.303779602)"
676421,2015341351,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/29/2015,09/24/2015,09/27/2015,113XX BLOCK OF 12 AV NE,L,L1,1200.1001,-122.315193176,47.710472107,"(47.710472107, -122.315193176)"
676750,2015338364,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/27/2015,09/25/2015,09/27/2015,77XX BLOCK OF 18 AV SW,F,F2,11401.3008,-122.35774231,47.532779694,"(47.532779694, -122.35774231)"
676803,2015338605,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/27/2015,09/27/2015,,44XX BLOCK OF 1 AV NE,B,B3,5100.1016,-122.328269958,47.660804749,"(47.660804749, -122.328269958)"
676861,2015338556,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/27/2015,09/26/2015,09/27/2015,2XX BLOCK OF N 36 ST,B,B2,4800.3054,-122.356048584,47.652599335,"(47.652599335, -122.356048584)"
676540,2015339876,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/28/2015,09/28/2015,,56XX BLOCK OF SEAVIEW AV NW,B,B1,3200.6021,-122.404594421,47.670211792,"(47.670211792, -122.404594421)"
676627,2015340028,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/28/2015,09/28/2015,09/28/2015,17XX BLOCK OF BROADWAY,E,E2,8400.1000,-122.320823669,47.616989136,"(47.616989136, -122.320823669)"
676935,2015338495,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/27/2015,09/26/2015,,130XX BLOCK OF 27 AV NE,L,L1,200.2000,-122.299125671,47.723823547,"(47.723823547, -122.299125671)"
676947,2015337096,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2015,09/19/2015,09/26/2015,5XX BLOCK OF N 103 ST,J,J1,1701.3004,-122.351745605,47.70362854,"(47.70362854, -122.351745605)"
676987,201680322,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/06/2016,03/01/2016,03/02/2016,1XX BLOCK OF WARREN AV N,Q,Q3,7100.2019,-122.354141235,47.619178772,"(47.619178772, -122.354141235)"
677018,2015906516,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2015,09/20/2015,09/21/2015,2XX BLOCK OF 10 AV,G,G1,8600.2021,-122.319412231,47.603939056,"(47.603939056, -122.319412231)"
677031,2015906224,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2015,09/24/2015,09/25/2015,9XX BLOCK OF N 102 ST,N,N3,1300.2013,-122.34601593,47.702880859,"(47.702880859, -122.34601593)"
677034,2015337194,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2015,09/25/2015,,8XX BLOCK OF NE NORTHGATE WY,L,L2,1200.3000,-122.319206238,47.708568573,"(47.708568573, -122.319206238)"
677082,2015906235,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2015,09/26/2015,09/26/2015,46XX BLOCK OF 14 AV NW,B,B1,4700.2051,-122.373596191,47.662567139,"(47.662567139, -122.373596191)"
677177,2015906195,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/25/2015,09/25/2015,09/25/2015,105XX BLOCK OF AURORA AV N,N,N3,1300.2002,-122.344703674,47.705799103,"(47.705799103, -122.344703674)"
677207,2015335818,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/25/2015,09/24/2015,09/25/2015,5XX BLOCK OF EASTLAKE AV E,D,D3,7300.1014,-122.329162598,47.623703003,"(47.623703003, -122.329162598)"
677271,2015336025,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/25/2015,09/25/2015,09/25/2015,46XX BLOCK OF SUNNYSIDE AV N,B,B3,5100.1002,-122.33013916,47.663848877,"(47.663848877, -122.33013916)"
677360,2015336042,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/25/2015,09/21/2015,09/22/2015,87XX BLOCK OF 2 AV NW,J,J1,1701.1009,-122.359352112,47.693336487,"(47.693336487, -122.359352112)"
677473,2015334593,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/24/2015,09/23/2015,09/24/2015,91XX BLOCK OF 45 AV SW,W,W3,11600.5018,-122.390213013,47.521442413,"(47.521442413, -122.390213013)"
677511,2015906209,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/24/2015,07/10/2015,07/13/2015,24XX BLOCK OF NW MARKET ST,B,B1,3200.3006,-122.38886261,47.668674469,"(47.668674469, -122.38886261)"
677522,2015335120,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/24/2015,08/15/2015,09/24/2015,8XX BLOCK OF BLANCHARD ST,D,D2,7200.1047,-122.338790894,47.617607117,"(47.617607117, -122.338790894)"
677529,2015334817,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/24/2015,09/24/2015,,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.323440552,47.604129791,"(47.604129791, -122.323440552)"
677532,2015334379,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/24/2015,09/23/2015,09/24/2015,89XX BLOCK OF ROOSEVELT WY NE,L,L2,1900.2012,-122.317604065,47.693557739,"(47.693557739, -122.317604065)"
677683,2015906127,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/23/2015,09/22/2015,09/23/2015,42XX BLOCK OF 8 AV NE,U,U2,5200.2001,-122.319786072,47.658489227,"(47.658489227, -122.319786072)"
677713,2015333246,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/23/2015,09/19/2015,09/20/2015,19 AV S / S MASSACHUSETTS ST,R,R1,9400.2053,-122.308387756,47.588420868,"(47.588420868, -122.308387756)"
677730,2015332202,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/22/2015,09/22/2015,,21XX BLOCK OF 8 AV N,D,D2,6000.1005,-122.342353821,47.638748169,"(47.638748169, -122.342353821)"
677732,2015332368,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/22/2015,09/22/2015,,17 AV / E JEFFERSON ST,G,G2,8700.3001,-122.310249329,47.606174469,"(47.606174469, -122.310249329)"
677757,2015906119,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/22/2015,09/17/2015,09/18/2015,6XX BLOCK OF NW 54 ST,B,B2,4800.4000,-122.364730835,47.66791153,"(47.66791153, -122.364730835)"
